web_scraper_order,web_scraper_start_url,title,data,data2,data3,data4,data5,image,image2,item_page_title,item_page_link,Rate,Seller_Name,Seller_Rating,Available_Colors,Product_SKU,Product_Description,product title,original price,discount,final price,image_1,image_3,Spec,comment count,rezayat
"1771406750-209","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال سامسونگ مدل ST69","۲۷,۸۰۰,۰۰۰","","","۳.۹","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال سامسونگ مدل ST69تنها ۱ عدد در انبار باقی مانده
۳.۹۲۷,۸۰۰,۰۰۰","https://www.digikala.com/product/dkp-25947/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-st69/","۳.۹","حافظ تیم","خوب","خاکستریمشکی","DKP-25947","دوربین جدید و زیبای سامسونگ با نام ST69 که به تازگی روانه‌ی بازار شده است از یک سنسور CCD 14.2 مگاپیکسلی در کنار یک لنز پر سرعت با F/2.5 و بزرگنمایی 5 برابر استفاده می‌کند. همچنین این دوربین توانایی ثبت تصاویر ویدیویی را به صورت HD دارد.","دوربین دیجیتال سامسونگ مدل ST69","۲۷,۸۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/f27e0d5d723ccbef9b5072429b5e8db5a0707cdc_1753100845.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f27e0d5d723ccbef9b5072429b5e8db5a0707cdc_1753100845.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/2645961.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f27e0d5d723ccbef9b5072429b5e8db5a0707cdc_1753100845.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/f27e0d5d723ccbef9b5072429b5e8db5a0707cdc_1753100845.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیکامپکت مدلST۶۹ سطح کاربریمبتدی ابعاد۹۰x۵۲x۱۷ میلی‌متروزن۱۰۱ گرماقلام همراه دوربینباتری شارژر کابل شارژ بند دوربین","۳۶۱ دیدگاه",""
"1771406753-210","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال کودک مدل C3","۱,۱۳۸,۰۰۰","","","۲.۹","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال کودک مدل C3 تنها ۱ عدد در انبار باقی مانده
۲.۹۱,۱۳۸,۰۰۰","https://www.digikala.com/product/dkp-12907853/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D9%88%D8%AF%DA%A9-%D9%85%D8%AF%D9%84-c3/","۲.۹","رابین توی","عالی","آبی","DKP-12907853","ارزونترین دوربین عکاسی دیجیکالا 😉","دوربین دیجیتال کودک مدل C3","۱,۱۳۸,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/2d42c33b2cf219af24b019abdeb74c2dd42afa61_1754251249.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/b68cefaab752a48f312d7c12d5fbd2056d60916c_1696634754.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/91e7db59ad1c52a94fb50d49818b3036e7abe477_1696634764.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/2d42c33b2cf219af24b019abdeb74c2dd42afa61_1754251249.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/2d42c33b2cf219af24b019abdeb74c2dd42afa61_1754251249.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیکامپکت سطح کاربریمبتدی ابعاد۱۳۰x۷۵x۵۰ میلی‌متروزن۱۵۰ گرمجنس بدنهپلاستیک اقلام همراه دوربینبند دوربین","۷ دیدگاه",""
"1771406755-211","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال کانن مدل EOS 5D Mark IV به همراه لنز 24-105 میلی متر F4 L IS II","۳۶۳,۵۰۰,۰۰۰","","","۴.۹","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال کانن مدل EOS 5D Mark IV به همراه لنز 24-105 میلی متر F4 L IS IIتنها ۱ عدد در انبار باقی مانده
۴.۹۳۶۳,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-222934/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D8%A7%D9%86%D9%86-%D9%85%D8%AF%D9%84-eos-5d-mark-iv-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%84%D9%86%D8%B2-24-105-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1-f4-l-is-ii/","۴.۹","ستاره سهیل پارسا","عالی","مشکی","DKP-222934","Canon 5D Mark IV دوربین","دوربین دیجیتال کانن مدل EOS 5D Mark IV به همراه لنز 24-105 میلی متر F4 L IS II","۳۶۳,۹۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/8678170a0160ce1febe97d9996c77f4324462ef7_1753698873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/8678170a0160ce1febe97d9996c77f4324462ef7_1753698873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/638044.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/8678170a0160ce1febe97d9996c77f4324462ef7_1753698873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/8678170a0160ce1febe97d9996c77f4324462ef7_1753698873.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز قابل تعویض نوع دوربین عکاسیDSLR با لنز قابل تعویض مدلEOS ۵D Mark IV سطح کاربریحرفه‌ای ابعاد۱۵۰x۱۱۶x۷۶ میلی‌متروزن۸۰۰ گرموزن دوربین با باتری و کارت‌حافظه۸۹۰ گرمجنس بدنهپلاستیک و فلز (آلیاژ منیزیم) مانت لنزCanon-EF قابلیت‌های مقاومتیمقاومت در برابر پاشش آب و گرد و غبار اقلام همراه دوربینباتری","۸۵ دیدگاه",""
"1771406757-212","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل G11 طرح اسب شاخ دار","۴,۲۰۰,۰۰۰","","","۵","تنها ۲ عدد در انبار باقی مانده","","","دوربین عکاسی چاپ سریع مدل G11 طرح اسب شاخ دارتنها ۲ عدد در انبار باقی مانده
۵۴,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-19332750/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-g11-%D8%B7%D8%B1%D8%AD-%D8%A7%D8%B3%D8%A8-%D8%B4%D8%A7%D8%AE-%D8%AF%D8%A7%D8%B1/","۵","رادتویز","خوب","بنفشآبی","DKP-19332750","","دوربین عکاسی چاپ سریع مدل G11 طرح اسب شاخ دار","۴,۲۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/04cfa378fb77072d5f759294a634829bf828b9c3_1749279099.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/849b45362403a341595f352e6d13f889cbfe283a_1748249606.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/05d470991855a3eaaa829817ad0a3c4bf687b494_1749279090.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","مشخصات ظاهری و کلینوع کیت دوربینفقط بدنه‌ی دوربین بدون لنز نوع دوربین عکاسیچاپ سریع سطح کاربریمبتدی ابعاد۶۰*۹۰*۸۰ میلی‌متروزن۱۵۰ گرماقلام همراه دوربینکابل شارژ","۲ دیدگاه",""
"1771406760-213","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال کودک مدل D32","۴,۵۷۵,۰۰۰","","","۵","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال کودک مدل D32تنها ۱ عدد در انبار باقی مانده
۵۴,۵۷۵,۰۰۰","https://www.digikala.com/product/dkp-20894942/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D9%88%D8%AF%DA%A9-%D9%85%D8%AF%D9%84-d32/","۵","آتازتکنولوژی","عالی","صورتی","DKP-20894942","دوربین دیجیتال کودک مدل D32 یک دوربین کامپکت و کاربردی است که برای تشویق کودکان به عکاسی و فیلم‌برداری طراحی شده است. این دوربین با بدنه مقاوم و طراحی ارگونومیک، برای استفاده آسان توسط دست‌های کوچک مناسب است.

مدل D32 از صفحه‌نمایش رنگی IPS با وضوح بالا برای نمایش زنده تصاویر و منوهای جذاب بهره می‌برد. قابلیت‌های اصلی این دستگاه شامل ثبت عکس با وضوح بالا (احتمالاً تا ۲۰ مگاپیکسل) و فیلم‌برداری HD یا Full HD است.

برای تامین انرژی، این دوربین مجهز به باتری داخلی لیتیوم یون قاب ...","دوربین دیجیتال کودک مدل D32","۴,۵۷۵,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/aeb61e7d0b29fffeba7a9e516122781f7846b271_1763194301.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/6e6728eb129c5e38c42784ced2f4239817418687_1763194301.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/10ab48f37215b417d1a91052f44fbdcf13606312_1763194301.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/48eeba1b5fa5be10f956cea57fd0b0f3bac4d600_1763194301.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیکامپکت سطح کاربریمبتدی ابعاد۱۳۰ ۱۲۰ ۶۰ میلی‌متروزن۲۷۰ گرماقلام همراه دوربینکابل شارژ بند دوربین","۴ دیدگاه",""
"1771406762-214","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال مدل SB1301","","","","","&nbsp;","https://dkstatics-public.digikala.com/digikala-products/926a33412e830732f4f61d1df3b97cce77817b29_1754237879.jpg?x-oss-process=image/resize,m_lfit,h_300,w_300/quality,q_80","","دوربین دیجیتال مدل SB1301&nbsp;
ناموجود","https://www.digikala.com/product/dkp-17426242/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%85%D8%AF%D9%84-sb1301/","","","","","DKP-17426242","اگر صاحب فرزندی هستید که سن و سال کمی دارد ممکن است برای شناخت جهان و ثبت آنها از اسمارت فون ها استفاده نماید که بسیار بد است چرا که محققان معتقدند تلفن‌های همراه خطر ابتلا به تومورهای مغزی را در کودکان و نوجوانان افزایش می‌دهد ما در این جا سعی کرده ایم تا برای عکاسان مشتاق و نوجوان زیر 10 سالتان دوربین هایی را دسته بندی کنیم که متناسب با شرایط سنی و توانایی هایشان است. اگر برای کودک زیر 8 سال دوربینی میخرید احتمالا در نظر دارید که در کنار کارایی و سادگی از ظاهری زیبا و چشم ن ...","","","","","https://dkstatics-public.digikala.com/digikala-products/926a33412e830732f4f61d1df3b97cce77817b29_1754237879.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/97cc4fa962f64edc4304fae83180533ad23775b8_1731846172.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/d8eb0b2b8e151f54e843bf7bb523a415dbce2faf_1731846180.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/926a33412e830732f4f61d1df3b97cce77817b29_1754237879.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/926a33412e830732f4f61d1df3b97cce77817b29_1754237879.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیکامپکت وزن۶۰ گرم","",""
"1771406764-215","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال سونی مدل ALPHA  A7 IV 28-70","۳۱۰,۲۰۰,۰۰۰","","","","تنها ۱ عدد در انبار باقی مانده","https://dkstatics-public.digikala.com/digikala-products/9e9d20d976967357de687e793dab91c76761851a_1754250252.jpg?x-oss-process=image/resize,m_lfit,h_300,w_300/quality,q_80","","دوربین دیجیتال سونی مدل ALPHA  A7 IV 28-70تنها ۱ عدد در انبار باقی مانده
۳۱۰,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-11932531/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%B3%D9%88%D9%86%DB%8C-%D9%85%D8%AF%D9%84-alpha-a7-iv-28-70/","","ستاره سهیل پارسا","عالی","مشکی","DKP-11932531","سونی آلفا سون iv","دوربین دیجیتال سونی مدل ALPHA  A7 IV 28-70","۳۱۰,۲۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/9e9d20d976967357de687e793dab91c76761851a_1754250252.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/9e9d20d976967357de687e793dab91c76761851a_1754250252.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/a19ef644f547693b1ed5f2f00ddcc5f24699272a_1751015214.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/9e9d20d976967357de687e793dab91c76761851a_1754250252.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/9e9d20d976967357de687e793dab91c76761851a_1754250252.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز قابل تعویض نوع دوربین عکاسیبدون آینه با لنز قابل تعویض مدلa۷ IV سطح کاربریحرفه‌ای ابعاد۱۳۱.۳x۹۶.۴x۷۹.۸ میلی‌متروزن۶۵۹ گرموزن دوربین با باتری و کارت‌حافظه۶۵۹ گرمجنس بدنهپلاستیک و فلز (آلیاژ منیزیم) مانت لنزSony-E قابلیت‌های مقاومتیمقاومت در برابر پاشش آب و گرد و غبار اقلام همراه دوربینباتری","۵ دیدگاه",""
"1771406766-216","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل چاپگردار دایناسور کد N56","۳,۵۰۰,۰۰۰","","","۳.۲","ارسال فروشنده","https://dkstatics-public.digikala.com/digikala-products/04c8538fe1d517d8079a877f200f792857ce1cdf_1754241043.jpg?x-oss-process=image/resize,m_lfit,h_300,w_300/quality,q_80","","دوربین عکاسی چاپ سریع مدل چاپگردار دایناسور کد N56ارسال فروشنده
۳.۲۳,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-18672029/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-%DA%86%D8%A7%D9%BE%DA%AF%D8%B1%D8%AF%D8%A7%D8%B1-%D8%AF%D8%A7%DB%8C%D9%86%D8%A7%D8%B3%D9%88%D8%B1-%DA%A9%D8%AF-n56/","۳.۲","بانومد","عالی","آبی کم‌رنگسبز فسفری","DKP-18672029","اسباب بازی کودک مدل دوربین عکاسی چاپگر فوری، اگر برای کودک زیر 10 سال دوربینی میخرید احتمالا در نظر دارید که در کنار کارایی و سادگی از ظاهری زیبا و چشم نوازی برای کودکتان برخوردار باشد. دوربین عکاسی بهترین گزینه برای کودکانی در این رنج سنی است ، این دوربین اسباب بازی قابلیت پشتیبانی کارت حافظه میکرو sd تا 32 گیگ و با قابلیت زوم و قابلیت چاپ در لحظه و همچنین قادر به فیلمبرداری نیز می باشد و دارایی بازی و 6 زبان و دارایی بک گراند گذاری مختلف تصاویر کودکان می باشد. این دوربین قا ...","دوربین عکاسی چاپ سریع مدل چاپگردار دایناسور کد N56","۳,۵۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/04c8538fe1d517d8079a877f200f792857ce1cdf_1754241043.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/11316daac0d8a9f538a60732801f35d82e2ff4b5_1742298595.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/41471b0a70d420a2d26f148d32e58850a93a50b5_1742298471.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/04c8538fe1d517d8079a877f200f792857ce1cdf_1754241043.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/04c8538fe1d517d8079a877f200f792857ce1cdf_1754241043.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع دوربین عکاسیچاپ سریع وزن۲۰۵ گرم","۲ دیدگاه","۷۳.۴%"
"1771406768-217","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین عکاسی چاپ سریع مدل PANDA PARAOISE","۳,۴۹۰,۰۰۰","","","","ارسال سریع دیجی‌کالا","https://dkstatics-public.digikala.com/digikala-products/bbf27695b167ed0aa6d382c7cf1fab8df7c40b9e_1758449460.jpg?x-oss-process=image/resize,m_lfit,h_300,w_300/quality,q_80","","دوربین عکاسی چاپ سریع مدل PANDA PARAOISEارسال سریع دیجی‌کالا
۳,۴۹۰,۰۰۰","https://www.digikala.com/product/dkp-20487971/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%B9%DA%A9%D8%A7%D8%B3%DB%8C-%DA%86%D8%A7%D9%BE-%D8%B3%D8%B1%DB%8C%D8%B9-%D9%85%D8%AF%D9%84-panda-paraoise/","","اسباب بازی روحی تویز","ضعیف","بنفشزرد فسفری","DKP-20487971","دوربین بچه گانه PANDA PARAOISE با ظاهری زیبا و امکان عکاسی و چاپ سریع ، فیلم برداری ،پخش موزیک و بازی های سرگرم کننده و با یک صفحه نمایش 2.4 اینچی تجربه ای جذاب و منحصر به فرد را برای کودک شما فراهم می کند فناوری چاپ حرارتی این دوربین نیاز به جوهر را از بین برده است.","دوربین عکاسی چاپ سریع مدل PANDA PARAOISE","۳,۴۹۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/bbf27695b167ed0aa6d382c7cf1fab8df7c40b9e_1758449460.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0aaf4d9375ab017b74d4b3263a57d065c92512c6_1758403427.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/610c45c47b124c6ce2b1887d7926efb1ddf6ba07_1758403427.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/bbf27695b167ed0aa6d382c7cf1fab8df7c40b9e_1758449460.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/bbf27695b167ed0aa6d382c7cf1fab8df7c40b9e_1758449460.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیچاپ سریع سطح کاربریمبتدی ابعاد۱۰۰*۸۰*۵۰ میلی‌متروزن۲۵۰ گرماقلام همراه دوربینکابل شارژ بند دوربین سایر توضیحاتاقلام همراه:
دفترچه راهنما 
رول کاغذ
کابل شارژ
بندنگهدارنده","",""
"1771406771-218","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال بدون آینه سونی مدل Alpha A6400 به همراه لنز 16-50 میلی متر OSS","۱۱۹,۹۰۰,۰۰۰","","","۴.۶","تنها ۱ عدد در انبار باقی مانده","","","دوربین دیجیتال بدون آینه سونی مدل Alpha A6400 به همراه لنز 16-50 میلی متر OSSتنها ۱ عدد در انبار باقی مانده
۴.۶۱۱۹,۹۰۰,۰۰۰","https://www.digikala.com/product/dkp-1886115/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%DB%8C%D9%86%D9%87-%D8%B3%D9%88%D9%86%DB%8C-%D9%85%D8%AF%D9%84-alpha-a6400-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%84%D9%86%D8%B2-16-50-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1-oss/","۴.۶","ستاره سهیل پارسا","عالی","مشکی","DKP-1886115","فرزند خلف باشه ؟!","دوربین دیجیتال بدون آینه سونی مدل Alpha A6400 به همراه لنز 16-50 میلی متر OSS","۱۱۹,۹۰۰,۰۰۰","","","https://dkstatics-public.digikala.com/digikala-products/688736c115963a75eee765fa47eda3aed8542b52_1754484526.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/688736c115963a75eee765fa47eda3aed8542b52_1754484526.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/688736c115963a75eee765fa47eda3aed8542b52_1754241258.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/688736c115963a75eee765fa47eda3aed8542b52_1754484526.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/688736c115963a75eee765fa47eda3aed8542b52_1754484526.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز قابل تعویض نوع دوربین عکاسیبدون آینه با لنز قابل تعویض مدلAlpha ۶۴۰۰ سطح کاربرینیمه‌حرفه‌ای ابعاد۱۲۰x۶۷x۵۹ میلی‌متروزن۳۵۹ گرموزن دوربین با باتری و کارت‌حافظه۴۰۳ گرمجنس بدنهفلز (آلیاژ منیزیم) مانت لنزSony-E اقلام همراه دوربینباتری","۲۲ دیدگاه",""
"1771406773-219","https://www.digikala.com/search/category-digital-camera/?has_selling_stock=1","دوربین دیجیتال کودک مدل A19","۳,۷۹۹,۹۱۰","۳,۹۹۹,۹۰۰","۵٪","","تنها ۲ عدد در انبار باقی مانده","","","دوربین دیجیتال کودک مدل A19تنها ۲ عدد در انبار باقی مانده
۵٪۳,۷۹۹,۹۱۰۳,۹۹۹,۹۰۰","https://www.digikala.com/product/dkp-21308806/%D8%AF%D9%88%D8%B1%D8%A8%DB%8C%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D9%88%D8%AF%DA%A9-%D9%85%D8%AF%D9%84-a19/","","تاروش مارکت","عالی","صورتی","DKP-21308806","اگر صاحب فرزندی هستید که سن و سال کمی دارد ممکن است برای شناخت جهان و ثبت آنها از اسمارت فون ها استفاده نماید که بسیار بد است چرا که محققان معتقدند تلفن‌های همراه خطر ابتلا به تومورهای مغزی را در کودکان و نوجوانان افزایش می‌دهد ما در این جا سعی کرده ایم تا برای عکاسان مشتاق و نوجوان ،دوربین هایی را دسته بندی کنیم که متناسب با شرایط سنی و توانایی هایشان است. اگر برای کودک خود دوربینی میخرید احتمالا در نظر دارید که در کنار کارایی و سادگی از ظاهری زیبا و چشم نوازی برای کودکتان ب ...","دوربین دیجیتال کودک مدل A19","۳,۹۹۹,۹۰۰","۵٪","۳,۷۹۹,۹۱۰","https://dkstatics-public.digikala.com/digikala-products/f2e104160444229ea983c9f2fca345db65e8abe9_1769236910.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/93abb5e400278102745ad7f3d00bcc48f3e05046_1769236915.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/03ad5f26374b1136f63aa77bb77980f47ce38052_1769236936.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/f2e104160444229ea983c9f2fca345db65e8abe9_1769236910.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","https://dkstatics-public.digikala.com/digikala-products/f2e104160444229ea983c9f2fca345db65e8abe9_1769236910.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشخصات ظاهری و کلینوع کیت دوربیندوربین با لنز غیرقابل تعویض نوع دوربین عکاسیچاپ سریع کامپکت سطح کاربریمبتدی ابعاد۵۰*۹۰*۱۰۰ میلی‌متروزن۲۱۳ گرماقلام همراه دوربینبند دوربین کابل شارژ","",""
