web_scraper_order,web_scraper_start_url,title,data,data2,data3,data4,data5,image,image2,item_page_title,item_page_link,rate,Seller_Name,Seller_Performance,Product_Description,product title,original price,image_1,image_3,variant,final price,specs1,specs 2
"1771409286-123","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC732 ظرفیت 4 ترابایت","۲۸,۵۰۰,۰۰۰","","","۴.۲","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC732 ظرفیت 4 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۲۲۸,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-4940387/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac732-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-4-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۲","ارتباط نوین پارسیان","عالی","شرکت «اپیسر» محصولی را با نام «AC732» روانه بازار کرده است. این محصول یک هارد اکسترنال حرفه‌ای برای ذخیره‌سازی اطلاعات با سرعت زیاد است. هارد اکسترنال AC732 از طریق درگاه USB 3.1 به کامپیوتر متصل می‌شود. درگاه USB 3.1 ارائه‌شده روی این محصول از نوع A است و از آن می‌توان روی کامپیوترهایی با درگاه USB 2.0 و USB 3.0 هم بهره برد. طراحی این محصول به‌گونه‌ای است که می‌توان کابل اتصال را روی بدنه‌ی هارد نصب کرد تا نگرانی‌ای بابت گم‌شدن آن وجود نداشته باشد و از طرفی فضای بسیار کمی را ...","هارد اکسترنال اپیسر مدل AC732 ظرفیت 4 ترابایت","۲۸,۵۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/afdf5db26602895881303b72d3dcf8d426b9166b_1754244774.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4b3a1f545318db9a5de44d8e261b15fc075cae84_1618751344.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3a2dfcb052c8fff742cc9f91e1d29fcd87653047_1744805507.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/afdf5db26602895881303b72d3dcf8d426b9166b_1754244774.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","","مشخصاتمشخصات فیزیکیوزن۲۴۰ گرممشاهده بیشتر"
"1771409289-124","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC632 ظرفیت 1 ترابایت","۱۳,۵۰۰,۰۰۰","","","۴.۳","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC632 ظرفیت 1 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۳۱۳,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-404688/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac632-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۳","ارتباط نوین پارسیان","عالی","این روزها تصاویر، ویدئو‌ها، نرم افزارها و ... حجم بیشتری نسبت به قبل دارند و دیگر نمی‌توان تمام اطلاعات خود را در یک یا دو دیسک (CD  یا DVD)  ذخیره کرد. همچنین کاربران تمایل دارند که بتوانند همیشه اطلاعات مهم‌شان را با خود همراه داشته باشند تا هر زمان که به آن‌ها نیاز بود به راحتی از آن استفاده کنند. هاردهای اکسترنال گزینه‌ی بسیار خوبی برای ذخیره‌سازی اطلاعات هستند که به کمک آن‌ها می‌توان با تقبل هزینه‌ای مناسب، حجم زیادی ...","هارد اکسترنال اپیسر مدل AC632 ظرفیت 1 ترابایت","۱۳,۵۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/907f5f5da1d591e0e0bc376b6f7b4ac7d196c0ec_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/907f5f5da1d591e0e0bc376b6f7b4ac7d196c0ec_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119117138.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/1c9ca60678390469d890cf876dbcc2deb533e230_1744788921.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/907f5f5da1d591e0e0bc376b6f7b4ac7d196c0ec_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","نقره ای","","","مشخصاتمشخصات فیزیکیوزن۴۲۰ گرمابعاد۲۳ × ۱۰۵ × ۱۳۵ میلی‌مترمشاهده بیشتر"
"1771409291-125","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC236 ظرفیت 2 ترابایت","۱۴,۵۰۰,۰۰۰","","","۴.۱","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC236 ظرفیت 2 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۱۱۴,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-6369746/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac236-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-2-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۱","سورینت","عالی","شرکت «اپیسر» محصولی را با نام هارد اکسترنال اپیسر مدل AC236 ظرفیت 2 ترابایت روانه بازار کرده است. این محصول یک هارد اکسترنال حرفه‌ای برای ذخیره‌سازی اطلاعات با سرعت زیاد است. هارد اکسترنال AC236 از طریق درگاه USB3.2 به کامپیوتر متصل می‌شود. درگاه USB3.2 ارائه‌شده روی این محصول از نوع A است و از آن می‌توان روی کامپیوترهایی با درگاه USB2.0 و USB3.0 هم بهره برد. طراحی این محصول به‌گونه‌ای است که می‌توان کابل اتصال را روی بدنه‌ هارد نصب کرد تا نگرانی بابت گم‌شدن آن وجود نداشته با ...","هارد اکسترنال اپیسر مدل AC236 ظرفیت 2 ترابایت","۱۱,۹۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246029.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246029.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e10f0016ef21609a4b3944704cf443c2688932b8_1631085177.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/0081ca2e7dc969a8688689a1d6ce07a5a113f2e3_1631085178.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/61c51f32ad262c03aefbdcb326bdb8ea7d198a82_1754246029.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکیزردآبیقرمز","","","مشخصاتمشخصات فیزیکیوزن۱۴۰ گرممشاهده بیشتر"
"1771409293-126","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC630 ظرفیت 1 ترابایت","۱۳,۲۰۰,۰۰۰","","","۴.۳","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC630 ظرفیت 1 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۳۱۳,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-302694/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac630-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۳","تجهیزایران","عالی","هاردهای اکسترنال این روزها با استقبال خوبی از طرف کاربران روبه‌رو شده‌اند. این تجهیزات ذخیره‌سازی امکان ذخیره‌کردن و انتقال اطلاعات را به راحتی فراهم می‌کنند و به کمک آن‌ها می‌توان همیشه به اطلاعات مهم خود دسترسی داشت. اما وجود برندهای مختلف تولید کننده‌ی هارد و مدل‌های متنوع موجود در بازار باعث شده که تهیه یک هارد کار ساده‌ای نباشد. هاردهای اکسترنال با توجه به نوع طراحی، درگاه ارتباطی وقابلیت‌هایی که در اختیار کاربران قر ...","هارد اکسترنال اپیسر مدل AC630 ظرفیت 1 ترابایت","۱۱,۸۹۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/84c8fbbbf46744cc957f2335c25473bf860c16f5_1753699065.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/84c8fbbbf46744cc957f2335c25473bf860c16f5_1753699065.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119117037.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/84c8fbbbf46744cc957f2335c25473bf860c16f5_1753699065.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","","مشخصاتمشخصات فیزیکیوزن۲۵۰ گرمابعاد۲۰.۱ × ۹۲.۹ × ۱۴۳.۳ میلی‌مترمشاهده بیشتر"
"1771409295-127","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC532 ظرفیت 2 ترابایت","۱۵,۹۰۰,۰۰۰","","","۴.۲","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC532 ظرفیت 2 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۲۱۵,۹۰۰,۰۰۰","https://www.digikala.com/product/dkp-388098/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac532-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-2-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۲","ارتباط نوین پارسیان","عالی","یکی از کاربردی‌ترین ابزارهای این روزهای دنیای دیجیتال هارددیسک‌های اکسترنال هستند. هارددیسک‌های اکسترنال میزبان بسیار خوبی هستند برای اطلاعاتی که نیاز به همراه داشتن آن‌ها داریم. شرکت‌های زیادی در حوزه‌ی ارائه‌ی تجهیزات ذخیره‌سازی، مانند هارددیسک‌های اکسترنال فعالیت می‌کنند؛ ولی محصولات شرکت اپیسر همواره انتخاب اول بسیاری از کاربران است. شرکت اپیسر محصول جدیدی تحت عنوان AC532 را روانه‌ی بازار کرده است که درواقع یک هارددیس ...","هارد اکسترنال اپیسر مدل AC532 ظرفیت 2 ترابایت","۱۵,۹۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/4c618cd3ce929b6cf68d56b6878a0a3c5b6bb71d_1753698427.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/119117089.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/88217d911a940f0b3db305aa8046fc4d8029a1d0_1744805508.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4c618cd3ce929b6cf68d56b6878a0a3c5b6bb71d_1753698427.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکیسفید","","","مشخصاتمشخصات فیزیکیوزن۱۹۰ گرمابعاد۱۶.۱ × ۸۲ × ۱۳۲.۴ میلی‌مترمشاهده بیشتر"
"1771409297-128","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC631 ظرفیت 2 ترابایت","۱۶,۵۰۰,۰۰۰","","","۴.۴","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC631 ظرفیت 2 ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۴۱۶,۵۰۰,۰۰۰","https://www.digikala.com/product/dkp-404671/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac631-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-2-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۴","تجهیزایران","عالی","هاردهای اکسترنال این روزها با استقبال خوبی از طرف کاربران روبه‌رو شده‌اند. این تجهیزات ذخیره‌سازی امکان ذخیره‌کردن و انتقال اطلاعات را به راحتی فراهم می‌کنند و به کمک آن‌ها می‌توان همیشه به اطلاعات مهم خود دسترسی داشت. اما وجود برندهای مختلف تولید کننده‌ی هارد و مدل‌های متنوع موجود در بازار باعث شده که تهیه یک هارد کار ساده‌ای نباشد. هاردهای اکسترنال با توجه به نوع طراحی، درگاه ارتباطی وقابلیت‌هایی که در اختیار کاربران قر ...","هارد اکسترنال اپیسر مدل AC631 ظرفیت 2 ترابایت","۱۳,۴۴۵,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/6a79d6d70d4c285e7785b266766475cc7596f6c5_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/6a79d6d70d4c285e7785b266766475cc7596f6c5_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/46e33480237ed675aa42897a6e3f2c30ff66f489_1646554714.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/6a79d6d70d4c285e7785b266766475cc7596f6c5_1753698430.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","","مشخصاتمشخصات فیزیکیوزن۲۶۳ گرممشاهده بیشتر"
"1771409300-129","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال اپیسر مدل AC237 ظرفیت یک ترابایت","۱۲,۲۰۰,۰۰۰","","","۴","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال اپیسر مدل AC237 ظرفیت یک ترابایتتنها ۱ عدد در انبار باقی مانده
۴۱۲,۲۰۰,۰۰۰","https://www.digikala.com/product/dkp-11206771/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%A7%D9%BE%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-ac237-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%DB%8C%DA%A9-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴","سورینت","عالی","شرکت «اپیسر» محصولی را با نام هارد اکسترنال اپیسر مدل AC237 ظرفیت 1 ترابایت روانه بازار کرده است. این محصول یک هارد اکسترنال حرفه‌ای برای ذخیره‌سازی اطلاعات با سرعت زیاد است. هارد اکسترنال AC237 از طریق درگاه USB3.2 به کامپیوتر متصل می‌شود. درگاه USB3.2 ارائه‌شده روی این محصول از نوع A است و از آن می‌توان روی کامپیوترهایی با درگاه USB2.0 و USB3.0 هم بهره برد. . ویژگی‌ای که این هارد اکسترنال را بسیار محبوب کرده وزن و ابعاد آن است که حمل‌ونقل و جابجایی را بسیار ساده کرده است. ش ...","هارد اکسترنال اپیسر مدل AC237 ظرفیت یک ترابایت","۱۰,۶۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/85399d2ad1132a0d8f9f74a11f6e28442cdd0982_1754244509.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/5de8608864b36c7c43b2fa2c7a0f8a81dfd4e51c_1682859151.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/d8b44894bc4a52106207761431aa86cc922a45ad_1682859150.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/85399d2ad1132a0d8f9f74a11f6e28442cdd0982_1754244509.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکیقرمزآبی","","ویژگی‌هافرم فکتور (سایز هد)2.5 اینچ2.5 اینچسرعت چرخش54005400مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکیوزن۱۸۰ گرممشاهده بیشتر"
"1771409302-130","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل A65B ظرفیت دو ترابایت","۱۴,۰۰۰,۰۰۰","۱۴,۹۰۰,۰۰۰","۶٪","۴.۲","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال سیلیکون پاور مدل A65B ظرفیت دو ترابایتتنها ۱ عدد در انبار باقی مانده
۴.۲۶٪۱۴,۰۰۰,۰۰۰۱۴,۹۰۰,۰۰۰","https://www.digikala.com/product/dkp-10195232/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-a65b-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%D8%AF%D9%88-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۴.۲","لیان سیستم شاپ","عالی","جدیدترین هارد دیسک ضد ضربه و ضد آب این شرکت از سری Armor با نام A65 عرضه شده که دارای گواهینامه IP67 است و از طراحی ویژه ای برخوردار است.هارد جدید سیلیکون پاور از سری Armor، از نوع هارد اکسترنال پرتالاست. بنابراین می توانید بدون نیاز به آداپتور آن را به کامپیوتر وصل کنید.هارد بدنه ای پلاستیکی دارد و روی آن با پوششی مات از جنس لاستیک سیلیکونی پوشیده شده است که این پوشش علاوه بر این که خاصیت ضربه گیری دارد، از سر خوردن هارد روی سطوح مختلف نیز جلوگیری می کند.چراغ نشانگر فعالیت ه ...","هارد اکسترنال سیلیکون پاور مدل A65B ظرفیت دو ترابایت","۱۴,۹۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/4a8f4f0feac8ef7ff8f660efbb674da1ac2b2356_1754250648.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4a8f4f0feac8ef7ff8f660efbb674da1ac2b2356_1754250648.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/df475b7f179eabfef00aba9b931caf215ca8dbb6_1671375425.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/e89467e8b2e3bd98038b9bca95b0c167177f9cdc_1671375424.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4a8f4f0feac8ef7ff8f660efbb674da1ac2b2356_1754250648.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","۱۴,۰۰۰,۰۰۰","ویژگی‌هافرم فکتور (سایز هد)2.5 اینچ2.5 اینچسرعت چرخش72007200مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکیوزن۲۷۷ گرممشاهده بیشتر"
"1771409304-131","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال وسترن دیجیتال مدل My Book Desktop ظرفیت 22 ترابایت","۹۲,۰۰۰,۰۰۰","","","۵","تنها ۱ عدد در انبار باقی مانده","","","هارد اکسترنال وسترن دیجیتال مدل My Book Desktop ظرفیت 22 ترابایتتنها ۱ عدد در انبار باقی مانده
۵۹۲,۰۰۰,۰۰۰","https://www.digikala.com/product/dkp-17164512/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D9%88%D8%B3%D8%AA%D8%B1%D9%86-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%85%D8%AF%D9%84-my-book-desktop-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-22-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/","۵","آریا اندیش آسیا","خیلی خوب","کمبود فضا برای ذخیره‌سازی داده‌های دیجیتال معضلی است که این روزها تقریباً تمامی ما با آن درگیر هستیم. داده‌های مهم ما نیازمند یک فضای بسیار ایمن هستند که بتوانیم آن را برای مدت‌های طولانی ذخیره کنیم. به همین علت هارد اکسترنال تبدیل به یکی از مهم‌ترین وسایلی شده است که باید در هر خانه یا شرکتی وجود داشته باشد تا تمامی داده‌های مهم در آن ذخیره شده و در مواقع مورد نیاز بتوان به راحتی به آن‌ها رجوع کرد. ما به شما هارد اکسترنال وسترن دیجیتال مدل My Book Desktopرا معرفی می‌کنیم که  ...","هارد اکسترنال وسترن دیجیتال مدل My Book Desktop ظرفیت 22 ترابایت","۹۲,۰۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/51ca545094dbd22461bead2baab24d8c6ba06b71_1755771503.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/51ca545094dbd22461bead2baab24d8c6ba06b71_1755771503.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/79e069a6541b53e0a706553e325fb6a6567d4a90_1729949621.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/5e34edf32c0ac0faca9ef4ae8ec3223db4d8d0fb_1755713330.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/51ca545094dbd22461bead2baab24d8c6ba06b71_1755771503.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","ویژگی‌هافرم فکتور (سایز هد)3.5 اینچ3.5 اینچمشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالرومیزی وزن۱۰۰۰ گرمابعاد۱۴۰x۴۹x۱۷۰ میلی‌مترمشاهده بیشتر"
"1771409306-132","https://www.digikala.com/search/category-external-hard-disk/?has_selling_stock=1","هارد اکسترنال سیلیکون پاور مدل Armor A60 ظرفیت یک ترابایت دارای رابط USB Type-A 3.2","۱۲,۰۰۰,۰۰۰","","","۴.۳","تنها ۲ عدد در انبار باقی مانده","","","هارد اکسترنال سیلیکون پاور مدل Armor A60 ظرفیت یک ترابایت دارای رابط USB Type-A 3.2تنها ۲ عدد در انبار باقی مانده
۴.۳۱۲,۰۰۰,۰۰۰","https://www.digikala.com/product/dkp-34829/%D9%87%D8%A7%D8%B1%D8%AF-%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%86%D8%A7%D9%84-%D8%B3%DB%8C%D9%84%DB%8C%DA%A9%D9%88%D9%86-%D9%BE%D8%A7%D9%88%D8%B1-%D9%85%D8%AF%D9%84-armor-a60-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-%DB%8C%DA%A9-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D8%A8%D8%B7-usb-type-a-32/","۴.۳","اودین ایت","عالی","شرکت سیلیکون پاور یکی از بزرگ‌ترین طراحان و سازندگان فلش مموری و هارد اکسترنال در دنیا است و هارد دیسک‌های اکسترنال Armor A60 محصول این شرکت است. آرمور (Armor) به معنای زره است و هارد دیسک Armor A60که از همین سری است، بدنه‌ای ضد ضربه، مقاوم در برابر اسپری شدن آب، شوک، لغزش، خط و خش و گرد و غبار دارد. این بدنه به دلیل مقاومت زیادش به زره معروف شده و می‌تواند از داده‌های شما در برابر صدمات ناشی از فعالیت‌های روزانه حفاظت کند. این هارد دیسک، تست سقو ...","هارد اکسترنال سیلیکون پاور مدل Armor A60 ظرفیت یک ترابایت دارای رابط USB Type-A 3.2","۱۲,۰۰۰,۰۰۰","","https://dkstatics-public.digikala.com/digikala-products/4ae68720831804b551f0c211459706aa2b6d903e_1753697483.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4ae68720831804b551f0c211459706aa2b6d903e_1753697483.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/ed58efb5f95ba003bb9985405cb10b877b4c58a1_1755591418.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/3050299.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90
https://dkstatics-public.digikala.com/digikala-products/4ae68720831804b551f0c211459706aa2b6d903e_1753697483.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/quality,q_90","مشکی","","ویژگی‌هافرم فکتور (سایز هد)3.5 اینچ3.5 اینچسرعت چرخش54005400نوع رابط کابلUSB Type-A 3.2USB Type-A 3.2مشاهده همه ویژگی‌ها","مشخصاتمشخصات فیزیکینوع هارد دیسک اکسترنالقابل حمل وزن۲۲۸ گرمابعاد۱۳۸.۵x۸۵.۹x۲۳.۲ میلی‌مترمشاهده بیشتر"
